sku,name,description,price,sale_price,category,badge,image,stock,brand,usage_info
1480,مشط Co283,,8,,accessories,,,41,,
1481,مشط Co289,,20,,accessories,,,7,,
1482,مشط Co291,,15,,accessories,,,8,,
1483,بكر شعر,,27.5,,accessories,,,20,,
1484,حماله سواريه,,40,,accessories,,,38,,
1485,توكه طوق Sh10,,42.5,,accessories,,,6,,
1486,توكه طوق صغيرة,,25.5,,accessories,,,3,,
1487,طوق SH 519,,15,,accessories,,,243,,
1488,طوق Sh835,,25,,accessories,,,10,,
1489,طقم نظارة Tk66,,30,,accessories,,,34,,
1490,كلبس Tk455,,15,,accessories,,,18,,
1491,بندانه ساده Ny527,,20,,accessories,,,10,,
1492,بندانه هلو كيتي Ny961,,25,,accessories,,,8,,
1493,بندانه اديداس,,27.5,,accessories,,,20,,
1494,توكه طوق ملكي,,30,,accessories,,,12,,
1495,بندانه alo,,22.5,,accessories,,,60,,
1496,بندانه Ny528,,20,,accessories,,,23,,
1497,كارت كلبس 6*1,,15,,accessories,,,24,,
1498,بندانه Nike / adidas,,25,,accessories,,,7,,
1499,بندانه Ny676,,18.5,,accessories,,,19,,
1500,طوق Sh523,,22.5,,accessories,,,12,,
1501,3 توكه الوان,,15,,accessories,,,0,,
1502,كارت 4*1 كلبس/استك,,15,,accessories,,,23,,
1503,كلبس فيونكه منديل مشجر/ساده,,15,,accessories,,,31,,
1504,كلبس فيونكه,,7.5,,accessories,,,32,,
1505,توك كلبس / استك,,17.5,,accessories,,,8,,
1506,كارت توك 9قطع,,18,,accessories,,,31,,
1507,كارت استك/كلبس,,22.5,,accessories,,,7,,
1508,استك Ny205,,17.5,,accessories,,,6,,
1509,كيس فيوتكه تزك استك,,15,,accessories,,,26,,
1510,استك ضفيره/عادي,,17.5,,accessories,,,6,,
1511,استك Ny 812,,15,,accessories,,,4,,
1512,كارت توك دوبل,,22.5,,accessories,,,8,,
1513,كارت توك Do,,20,,accessories,,,12,,
1514,توكه Ny280,,12.5,,accessories,,,8,,
1515,توكه استك Ny580,,15,,accessories,,,8,,
1516,توكه مشبك,,15,,accessories,,,37,,
1517,استك mka,,18,,accessories,,,21,,
1518,توكه mka هاند ميد,,21,,accessories,,,3,,
1519,كارت توك اشكال,,25,,accessories,,,11,,
1520,كارت توك اشكار 5قطع,,12.5,,accessories,,,29,,
1521,توكه mka غرز,,15,,accessories,,,11,,
1522,توكه استك لامع,,30,,accessories,,,2,,
1523,توكه Ny72,,8,,accessories,,,34,,
1524,استك ماركات,,5,,accessories,,,2,,
1525,استك منديل كروهات,,8,,accessories,,,15,,
1526,استك Ny 287,,10,,accessories,,,12,,
1527,علبة توك باربي,,37.5,,accessories,,,72,,
1528,كارت توك مشبك/استك 3*1,,37.5,,accessories,,,12,,
1529,كارت دبوس طرحة 6*1,,37.5,,hijab,,,7,,
1530,توكه مشبك سنيور,,37.5,,accessories,,,26,,
1531,توكه استك فراشه مطرز,,37.5,,accessories,,,23,,
1532,توكه استك.,,12.5,,accessories,,,10,,
1533,توكه استك مكه,,9,,accessories,,,10,,
1534,توكه استيك اورجانزا,,5,,accessories,,,6,,
1535,توكه استيك Ny303,,7.5,,accessories,,,11,,
1536,استك Ny203,,15,,accessories,,,6,,
1537,توكه مشبك كريز,,37.5,,accessories,,,26,,
1538,باندانه alo,,37.5,,accessories,,,16,,
1539,بوكس توك baby size,,50,,accessories,,,6,,
1540,شنطة توك مشكل,,50,,bags,,,9,,
1541,توك شعر مشبك صغيرة,,35,,accessories,,,24,,
1542,توكه طوق لوكس1,,50,,accessories,,,89,,
1543,دبوس مشبك خرز,,50,,accessories,,,21,,
1544,مشبكين فيونكه فرشه,,50,,accessories,,,6,,
1545,كارت 2*1 فيونكه قماش,,50,,accessories,,,22,,
1546,كارت 2 توكه لوكس,,50,,accessories,,,52,,
1547,توكه فيونكه قماش لامع,,50,,accessories,,,8,,
1548,توكه فيونكه ب ورده,,45,,accessories,,,7,,
1549,مشبك كلاسيك 2*1,,50,,accessories,,,8,,
1550,برطمان توك 2*1,,50,,kitchen,,,1,,
1551,توكه مشبك 3*1 الزهراء,,50,,accessories,,,7,,
1552,كارت توك 4قطع ورد,,35,,accessories,,,2,,
1553,علبة توك استك لوك,,25,,accessories,,,63,,
1554,كارت توك مشكل,,25,,accessories,,,300,,
1555,توكه طوق كيتي,,25,,accessories,,,22,,
1556,توكه استك لوكس .,,25,,accessories,,,26,,
1557,كارت توك 4*1,,25,,accessories,,,85,,
1558,توكه مشبك طويل.,,25,,accessories,,,29,,
1559,توكه مشبك 3*1,,25,,accessories,,,21,,
1560,كارت توك مشيك نجمه,,30,,accessories,,,7,,
1561,كارت توك مشبك/4*1,,25,,accessories,,,13,,
1562,كارت توك مشبك  11*1,,30,,accessories,,,44,,
1565,كارت توك فيونكه ستان,,25,,accessories,,,100,,
1566,كرت توك فيونكه  لوكس,,25,,accessories,,,84,,
1567,توكه الوان بندانا فيونكه,,50,,accessories,,,96,,
1568,كارت توك لوكس 6*0.1,,50,,accessories,,,0,,
1569,كارت توك لوكس  فيونكه.,,50,,accessories,,,23,,
1570,كارت توك خرز  فيونكه,,50,,accessories,,,7,,
1571,توكه طوق لوكس خرؤج,,50,,accessories,,,29,,
1572,توكه استك فرو,,24,,accessories,,,86,,
1573,مشبك فرو /فيونكه,,22.5,,accessories,,,45,,
1574,كارت توك مشكل 6*1,,50,,accessories,,,82,,
1575,كارت مشبك 3*1 ورده كلاسيك,,45,,accessories,,,5,,
1576,مشبك دهبي,,52.5,,accessories,,,31,,
1577,توكه طوق فيونكه Change,,24,,accessories,,,23,,
1578,توكه مشبك كريستال,,24,,accessories,,,12,,
1579,كارت فراشه 3*1 شفاف,,24,,accessories,,,9,,
1580,علبة توك مشكل لوكس,,50,,accessories,,,24,,
1581,بونيه ساتان,,50,,hijab,,,0,,
1582,توكه مشبك فاخر,,50,,accessories,,,8,,
1583,توكه 1مشبك فاخر,,50,,accessories,,,99,,
1584,توكه طوق فاخر,,50,,accessories,,,10,,
1585,مشبكين ورد خرز,,50,,accessories,,,19,,
1586,لزق صاروخ,,9,,accessories,,,1398,,
1587,لزق سوبر صاروخ,,11,,accessories,,,630,,
1588,قطن مكياج 80قطعه,,40,,accessories,,,5,,
1589,علبة اظافر 100قطعه,,30,,accessories,,,79,,
1590,ليفه الوان,,35,,accessories,,,18,,
1591,طقم فرش 8*1 + سفنجه,,35,,accessories,,,9,,
1592,اظافر K1 Sheglam,,25,,accessories,,,2,,
1593,سفنجة بودره مائية,,10,,accessories,,,35,,
1594,ايلاينر ووتر بروف,,12.5,,makeup,,,57,,
1595,حبر تاتو اسود 10ملي,,15,,accessories,,,44,,
1596,اكلادور يارا 15مل,,20,,accessories,,,185,,
1597,اظافر اطفال 20/5,,12.5,,accessories,,,222,,
1598,اظافر K124,,20,,accessories,,,200,,
1599,اظافر K133,,35,,accessories,,,118,,
1600,اظافر K103,,25,,accessories,,,151,,
1601,بيوتي بلندر كونتر 369,,7.5,,accessories,,,32,,
1602,اظافر K145,,30,,accessories,,,68,,
1603,اظافر K104,,37.5,,accessories,,,16,,
1604,مخمريه Rose Lady,,45,,accessories,,,18,,
1605,لانيل - لاصق رموش 30مل,,32.5,,accessories,,,18,,
1606,كارت شفرات 3قطع,,45,,accessories,,,14,,
1607,فرشة بلاشر احترافية,,37.5,,makeup,,,18,,
1608,فرشه كابوكي 10قطع,,65,,accessories,,,6,,
1609,علبة شفرات 3قطع,,75,,accessories,,,12,,
1610,اظافر 288,,60,,accessories,,,36,,
1611,اظافر Deluxe/Sheglam,,35,,accessories,,,43,,
1612,رموش ثلاثي,,45,,accessories,,,37,,
1613,اكسسوار دهبي,,12.5,,accessories,,,67,,
1614,رموش كتاب,,145,,accessories,,,0,,
1615,اظافر 24قطعه,,25,,accessories,,,30,,
1616,اكسسوار شعر ذهبي,,7.5,,accessories,,,118,,
1617,اظافر شجلام,,42.5,,accessories,,,19,,
1618,شريط اظافر دهبي,,40,,accessories,,,56,,
1619,اظافر اطفال,,12.5,,accessories,,,66,,
1620,شفرات 3*1,,35,,accessories,,,0,,
1621,اظافر شفافه,,20,,accessories,,,44,,
1622,كارت رموش مع ايلاينر,,135,,makeup,,,14,,
1623,كارت شفرات 3ق,,40,,accessories,,,12,,
1624,رموش فردي ماركات,,25,,accessories,,,113,,
1625,علبة رموش 30,,25,,accessories,,,11,,
1626,تاتو سحري ضد المياه,,20,,accessories,,,3,,
1627,تاتو,,25,,accessories,,,117,,
1628,علبة رموش 7*1,,80,,accessories,,,29,,
1629,تاتو GZS,,15,,accessories,,,3,,
1630,علبة رموش 1*1,,90,,accessories,,,0,,
1631,اظافر ليزر شجلام,,40,,accessories,,,2,,
1632,اظافر فاكيوم,,20,,accessories,,,96,,
1633,اظافر كاب اي,,32.5,,accessories,,,195,,
1634,اظافر كاب اي لامع,,30,,accessories,,,22,,
1635,اظافر  مط,,22.5,,accessories,,,23,,
1636,اظافر كاب اي ماركات,,29.42,,accessories,,,105,,
1637,علبة رموش دائرية,,55,,accessories,,,24,,
1638,علبة رموش قطة,,110,,accessories,,,48,,
1639,علبة رموش تفاحة,,98,,accessories,,,60,,
1640,طقم فرش دمج,,20,,accessories,,,0,,
1641,اظافر لوكس,,15,,accessories,,,54,,
1642,فرشة دمج,,15,,accessories,,,72,,
1643,اظافر اطفال Summy day,,20,,accessories,,,100,,
1644,مسكره ام ان لاش دوبلينج,,95,,makeup,,,45,,
1645,اظافر فيونكه,,40,,accessories,,,66,,
1646,دبوس علبه sb,,25,,accessories,,,9,,
1647,كارت توك مشبك اطفال 10*1,,10,,accessories,,,25,,
1648,دبوس6عالكارت ش,,20,,accessories,,,2,,
1649,توكه مشبك اشكال لوكس,,25,,accessories,,,118,,
1650,توكه ع الكرت,,20,,accessories,,,34,,
1651,غويشه اطفال الوان,,35,,accessories,,,21,,
1652,توكه مشبك 111,,25,,accessories,,,19,,
1653,توكه فوينكه لوكس خرؤج,,35,,accessories,,,29,,
1654,توكه اطفال حديث الولاده,,80,,accessories,,,17,,
1655,بندانا فوينكه اطفال,,25,,accessories,,,28,,
1656,توكه جبير,,30,,accessories,,,12,,
1657,بندانا فوينكه اطفال ستان,,25,,accessories,,,29,,
1658,توكه فيونكه مشبك1,,40,,accessories,,,10,,
1659,توكه مشبك 35,,20,,accessories,,,18,,
1660,توكه مشبك ....,,25,,accessories,,,36,,
1661,كارت توك8*1,,17,,accessories,,,4,,
1662,توكه فيونكه 111,,25,,accessories,,,8,,
1663,توكه طوق1,,15,,accessories,,,28,,
1664,توكه طوق لوكس خرؤج111,,25,,accessories,,,8,,
1665,توكه طوق فاخر3*1,,45,,accessories,,,20,,
1666,توكه طوق فاخر3*1 .,,40,,accessories,,,54,,
1667,بندانا,,10,,accessories,,,86,,
1668,توكه استك 00,,10,,accessories,,,1,,
1669,شنطة مكياج بلاستك,,15,,bags,,,4,,
1670,شنطة توكه شفاف,,15,,bags,,,0,,
1671,توكه كرت  نجمه 3*1,,20,,accessories,,,14,,
1672,توك كرت نجمه ش 3*1,,15,,accessories,,,9,,
1673,توكه كرت 11*1,,25,,accessories,,,23,,
1674,كارت توك مشبك 6*1,,20,,accessories,,,8,,
1675,دبوس ع الكرت 3*1,,25,,accessories,,,11,,
1676,توكه مشبك 2111,,20,,accessories,,,11,,
1677,توكه مشبك فرو,,25,,accessories,,,4,,
1678,توكه استكفوينكه .,,18,,accessories,,,11,,
1679,كلبس طويل,,16,,accessories,,,2,,
1680,اظافر كات اي ارمور,,30,,accessories,,,67,,
1681,اظافر كاب ايا,,35,,accessories,,,66,,
1682,اظافر كاب اي  ل,,35,,accessories,,,63,,
1683,اظافر كاب اي  2*1,,30,,accessories,,,53,,
1684,اظافر كاب اي2,,20,,accessories,,,69,,
1685,اظافريلا dashis,,25,,accessories,,,25,,
1686,اظافر كات  اي تايجر,,30,,accessories,,,64,,
1687,اظافر امبريه  علبه بينك,,20,,accessories,,,110,,
1688,اظافر كات اي بريس,,25,,accessories,,,65,,
1689,اظافر جليتر 24,,20,,accessories,,,46,,
1690,اظافر فراشه 3شيب,,18.46,,accessories,,,0,,
1691,ستمبا تاتو,,12.5,,accessories,,,91,,
1692,اظافر فرنش كهربا,,35,,accessories,,,26,,
1693,اظافر فرنش كهربا.,,35,,accessories,,,36,,
1694,موس  3*1 Kaliel,,40,,accessories,,,9,,
1695,لزق رموش هدى بيوتي,,7.5,,accessories,,,65,,
1696,رموش طرفية رمادي,,20,,accessories,,,0,,
1697,اظافر يلا بيوتي,,20,,accessories,,,36,,
1698,اظافر فرنش امبريه ابيض,,20,,accessories,,,5,,
1699,اظافر فرنش الوان,,25,,accessories,,,29,,
1700,اظافر يلا اطفالي,,10,,accessories,,,35,,
1701,اظافر كات اي فراشة,,25,,accessories,,,38,,
1702,تاتو ماجيك,,15,,accessories,,,70,,
1703,تاتو كينج هورس,,17.5,,accessories,,,31,,
1704,ستمبا تاتو Patty,,10,,accessories,,,131,,
1705,تاتو سحري لوكس,,25,,accessories,,,152,,
1706,تاتو سحري ك,,45,,accessories,,,4,,
1707,ستمبا تاتو 10*1,,20,,accessories,,,116,,
1708,لزق اظافر دبل فيس,,5,,accessories,,,60,,
1709,حماله برا تايجر + ورد,,12.5,,accessories,,,32,,
1710,شنطة مكياج بينكي باج,,35,,bags,,,6,,
1711,حمالة برا علبة فاكيوم,,12.5,,accessories,,,23,,
1712,بونيه EVA,,15,,hijab,,,0,,
1713,حبر تاتو الوان,,15,,accessories,,,26,,
1714,شفرة انف 3*1,,10,,accessories,,,22,,
1715,كيس سفنجه 3*1,,12.5,,accessories,,,13,,
1716,شنطة مكياج شبكه Yalla,,15,,bags,,,20,,
1717,طقم فرشة مسكرة + ملقاط,,12.5,,makeup,,,36,,
1718,موس كوري 2*1 T TRINA,,30,,accessories,,,0,,
1719,موس 3*1 Bessalin,,37.5,,accessories,,,27,,
1720,حبر تاتو اسود,,15,,accessories,,,23,,
1721,تاتو فاشون هورس,,12.5,,accessories,,,40,,
1722,مقص Yalla,,11.67,,accessories,,,70,,
1723,مبرد ليزر Yalla,,25,,accessories,,,7,,
1724,قصافه - Yalla,,20,,accessories,,,31,,
1725,جفت رموش الوان,,12.5,,accessories,,,15,,
1726,شنطة مكياج شبك,,15,,bags,,,1,,
1727,ملقاط بصمة,,15,,accessories,,,64,,
1728,طقم باديكير 3*1,,20,,accessories,,,24,,
1729,شنطة مكياج مخطط - Yalla,,15,,bags,,,8,,
1730,ميداليه ديزني متحرك,,20,,accessories,,,14,,
1731,بونيه مشمع - Yalla,,12.5,,hijab,,,2,,
1732,بونيه عروسة - Yalla,,15,,hijab,,,0,,
1733,شريط اظافر اطفالي,,12.5,,accessories,,,109,,
1734,قصافة اطفالي,,12.5,,accessories,,,33,,
1735,حمالة برا كشمير  - Yalla,,10,,accessories,,,28,,
1736,فرشة شعر مفرغة - Yalla,,25,,accessories,,,4,,
1737,فرشة شعر اطفالي,,15,,accessories,,,26,,
1738,فرشة شعر اطفالي ماجيك,,17.5,,accessories,,,0,,
1739,جوانتي سوب اند جلوري,,40,,accessories,,,24,,
1740,ملقاط + مقص,,15,,accessories,,,34,,
1741,سفنجة ماسك - Yalla,,10,,accessories,,,20,,
1742,حمالة برا حلية معدن,,20,,accessories,,,11,,
1743,حمالة برا فصوص الوان,,20,,accessories,,,22,,
1744,بيوتي بلندر+2ميني+كونسيلر+سفنجة+مسكرة,,22.5,,makeup,,,5,,
1745,اظافر koko4,,35,,accessories,,,58,,
1746,بونيه ستان +توكه لوكس,,55,,hijab,,,13,,
1747,تاتو temporary,,15,,accessories,,,674,,
1749,تاتو كارت صغير.,,5,,accessories,,,155,,
1750,تاتو كارت صغير4,,5,,accessories,,,101,,
1751,دبوس كارت 12ق,,60,,accessories,,,4,,
1752,بونيه خلية نحل,,55,,hijab,,,5,,
1753,ميداليه حزام,,15,,accessories,,,501,,
1754,ميداليه بريميوم اشكال,,25,,accessories,,,198,,
1755,توكه علبه اطفال,,25,,accessories,,,22,,
1756,مداليه +بوك فاخر,,50,,accessories,,,37,,
1757,مداليه فرو فاخر,,50,,accessories,,,12,,
1758,ماداليه لابوجو,,60,,accessories,,,3,,
1759,مداليه فاخر,,45,,accessories,,,12,,
1760,ميدليه بوك صغير,,35,,accessories,,,15,,
1761,مداليه سيليكون لوكس,,50,,accessories,,,19,,
1762,مداليه سبور,,110,,accessories,,,8,,
1763,عقد اطفال خرز لوكس,,35,,accessories,,,3,,
1764,سلسله خرز اطفال,,25,,kitchen,,,30,,
1765,سلسله خرز فاخر,,50,,kitchen,,,1,,
1766,اظافر اطفال 12ق,,12.5,,accessories,,,127,,
1767,اظافر ايه واي ستايل فيلفيت,,60,,accessories,,,8,,
1768,اظافر 24ق Lavish,,37.5,,accessories,,,10,,
1769,اظافر الوان - Lala,,12,,accessories,,,12,,
1770,اظافر 24ق - Tati,,60,,accessories,,,27,,
1771,اظافر Lavish gel,,25.5,,accessories,,,21,,
1772,اظافر لوكس 12ق,,30,,accessories,,,11,,
1773,اظافر 12ق - Fairy,,60,,accessories,,,11,,
1774,اظافر لوكس HD,,28.5,,accessories,,,12,,
1775,ليفة استحمام فواكه لوكس,,25,,accessories,,,1,,
1776,طبق صيغة 3*1,,24,,accessories,,,6,,
1777,مجموعة مشط شعر لوكس 1*4,,35,,accessories,,,10,,
1778,بونيه شعر منقط,,15,,hijab,,,8,,
1779,مشط+مبرد,,15,,accessories,,,10,,
1780,بونيه شاور لوكس,,15,,hijab,,,2,,
1781,مجموعة مشط 6*1,,25,,accessories,,,11,,
1782,مبرد قدم 2*1بفرشه,,25,,accessories,,,10,,
1783,لزق رموش لانيل 30مل,,35,,accessories,,,55,,
1784,لزق رموش لانيل اوريجنال,,190,,accessories,,,20,,
1785,ديرما رولر مقاسات,,30,,accessories,,,0,,
1786,سويس شعر مقاسات,,60,,accessories,,,0,,
1787,محلول عدسات رنيو 60مل,,25,,accessories,,,97,,
1788,رموش Lanell,,35,,accessories,,,4,,
1789,مناديل شمع فتيف ستار,,35,,accessories,,,94,,
1790,فرشة شعر خشب,,75,,accessories,,,10,,
1791,فرشة شعر بيد اشكال فاكيوم,,65,,accessories,,,15,,
1792,فرشة شعر تركي فاكيوم,,57.5,,accessories,,,23,,
1793,طقم فرشة + فوطه ميكروفايبر - Amina,,110,,accessories,,,18,,
1794,فرشة شعر فيونكه,,45,,accessories,,,22,,
1795,فرشة شعر اطفالي العاب,,33.75,,accessories,,,19,,
1796,فرشة اطفال لوكس,,85,,accessories,,,10,,
1797,براية ميتالك - جميلة,,17.5,,accessories,,,6,,
1798,قصافه دبل لوكس,,25,,accessories,,,10,,
1799,فرشة بلاشر 2*1 لوكس,,80,,makeup,,,9,,
1800,شنطة سفنج بودر 2ق,,30,,bags,,,5,,
1801,لاصق اظافر متعدد الاستخدام Fevlcol,,7.5,,accessories,,,23,,
1802,مقص على كارت,,60,,accessories,,,10,,
1803,فرشة بلاشر قاعدة برونز,,60,,makeup,,,9,,
1804,فرشة خد لوكس - Amina,,60,,accessories,,,18,,
1805,موس باديكير,,18.95,,accessories,,,19,,
1806,فرشة بلاشر لوكس,,75,,makeup,,,20,,
1807,فرشة بلاشر مقاسات,,55,,makeup,,,35,,
1808,فرشة خد طويلة ماك,,35,,accessories,,,12,,
1809,فرشة لوكس 27,,57.5,,accessories,,,2,,
1810,فرشة خد لوكس,,60,,accessories,,,24,,
1811,طقم فرش بيد 12*1 الوان,,72,,accessories,,,10,,
1812,طقم فرش 12*1 بيد برونز,,92.5,,accessories,,,9,,
1813,فرشة ماسك,,25,,accessories,,,7,,
1814,قلم اماندا Bold kajal,,140,,accessories,,,7,,
1815,حجر خفاف - Dannyco,,20,,accessories,,,23,,
1816,حجر قدم خفاف لوكس,,25,,accessories,,,11,,
1817,فرشة استحمام بخزان,,55,,accessories,,,1,,
1818,مبرد اظافر,,8,,accessories,,,24,,
1819,مجموعة مشط اطفال 2*1,,12.5,,accessories,,,12,,
1820,شمع رول الوان - Coco,,50,,accessories,,,25,,
1821,لزق اظافر جيلاتين,,8.5,,accessories,,,78,,
1822,كارت موس حواجب Tinkal 3*1,,10,,accessories,,,111,,
1823,طقم فرش 8*1,,45,,accessories,,,10,,
1824,بونيه ستان + توكه,,55,,hijab,,,20,,
1825,عدسات سيلفر Attitude Desio,,195,,accessories,,,0,,
1826,عدسات جولد Attiitedus Desio,,210,,accessories,,,1,,
1827,بوكس عدسات 5جوز Desio,,170,,accessories,,,19,,
1828,فرشة شعر ضفيره,,45,,accessories,,,3,,
1829,فرشة شعر Qian Wel,,67.5,,accessories,,,19,,
1830,مجموعة مشط شعر لوكس,,42.5,,accessories,,,8,,
1831,مبشرة قدم 2*1,,15,,kitchen,,,11,,
1832,مبرد قدم معكوف لوكس,,35,,accessories,,,8,,
1833,مبرد اظافر Ma10,,9,,accessories,,,16,,
1834,ملقاط فضي كنزي,,25,,accessories,,,6,,
1835,حمالة برا شفافهر,,20,,accessories,,,11,,
1836,استراس,,23,,accessories,,,33,,
1837,مبرد اظافر خشب,,15,,accessories,,,5,,
1838,كارت مبرد + اصافه لوكس,,27.5,,accessories,,,12,,
1839,2ق رموش + بالت وان باي وان,,47.5,,accessories,,,12,,
1840,رموش MILA 3D,,35,,accessories,,,9,,
1841,طقم فواصل اظافر,,22.5,,accessories,,,9,,
1842,بندانة شعر فرو - Amina,,30,,accessories,,,11,,
1843,طقم كلينج باد + بلندر amina,,95,,accessories,,,10,,
